timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-12-03T15:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,71,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1863961388408008967,tweet_id:1863961388408008967,positivo
2024-12-03T14:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,39,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1863946289127604410,tweet_id:1863946289127604410,positivo
2024-12-02T18:00:01.000Z, NordVPN - Promo Black Fridayhttps://go.nordvpn.net/SH52i#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,48,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1863644304021000272,tweet_id:1863644304021000272,negativo
2024-12-02T16:00:01.000Z,Get to know my custom icon pack for iPhone and iPad!https://juliotrois.com.br#illustration #design #designer #DesignInspiration #notion #notiontwt#notiontemplate #builtwithnotion #notiontemplates #notionapp #IOSIcons#icon #icondesign #Illustrator,0,0,3,81,"['#illustration', '#design', '#designer', '#DesignInspiration', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#IOSIcons', '#icon', '#icondesign', '#Illustrator']",https://x.com/julio_trois/status/1863614106663559214,tweet_id:1863614106663559214,neutral
2024-12-02T16:00:00.000Z,"How to Access Trash in Notion

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,9,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1863614102456733772,tweet_id:1863614102456733772,positivo
2024-12-02T15:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,77,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1863599010423972161,tweet_id:1863599010423972161,positivo
2024-12-02T14:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,61,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1863583905187848546,tweet_id:1863583905187848546,positivo
2024-12-01T16:00:01.000Z,"How to Get Notion Templates

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,3,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1863251715417423927,tweet_id:1863251715417423927,positivo
2024-11-30T16:00:02.000Z,"How to Delete Notion Workspace

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,5,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1862889333277315568,tweet_id:1862889333277315568,positivo
2024-11-30T00:00:01.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,2,159,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1862647737226789194,tweet_id:1862647737226789194,negativo
2024-11-29T17:00:01.000Z,Special Offer! Bundle!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #wallpapers #poster #posterdesign #posters,0,0,3,81,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#wallpapers', '#poster', '#posterdesign', '#posters']",https://x.com/julio_trois/status/1862542040338223580,tweet_id:1862542040338223580,positivo
2024-11-29T16:00:00.000Z,"How to Change Notion Language

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,4,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1862526938512073059,tweet_id:1862526938512073059,positivo
2024-11-29T16:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,1,1,4,148,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862526936331034765,tweet_id:1862526936331034765,positivo
2024-11-29T15:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,40,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862511843102613722,tweet_id:1862511843102613722,positivo
2024-11-29T14:11:00.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,2,157,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1862499505637400822,tweet_id:1862499505637400822,negativo
2024-11-29T14:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,55,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862496742379245627,tweet_id:1862496742379245627,positivo
2024-11-29T12:00:02.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,2,165,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1862466549258371538,tweet_id:1862466549258371538,negativo
2024-11-28T18:00:02.000Z, NordLocker - Promo Black Fridayhttps://go.nordlocker.net/SH6Sj#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,37,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862194758023880809,tweet_id:1862194758023880809,negativo
2024-11-28T16:00:02.000Z,Meet my Wallpapers Collectionhttps://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers,0,0,2,93,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers']",https://x.com/julio_trois/status/1862164555817795973,tweet_id:1862164555817795973,neutral
2024-11-28T16:00:00.000Z,"How to Make Notion Calendar Start on Monday

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,1,4,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1862164549429793091,tweet_id:1862164549429793091,positivo
2024-11-28T15:30:00.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,1,94,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1862156999108018294,tweet_id:1862156999108018294,negativo
2024-11-28T15:00:03.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,74,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862149463290134907,tweet_id:1862149463290134907,positivo
2024-11-28T14:00:01.000Z,Get to know my BoardGame Print & Play!https://juliotrois.com.br#boardgames #notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,58,"['#boardgames', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1862134353758670984,tweet_id:1862134353758670984,neutral
2024-11-28T12:07:38.000Z,"Class Notes Template by desbyseb | Notion Marketplace

Explore 23 templates, including the free Minimalist Money Tracker by desbyseb.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,30,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1862106074066702517,tweet_id:1862106074066702517,positivo
2024-11-27T20:06:46.000Z,"My Dashboard Template | Notion Marketplace

Browse templates by Jonas, access related content, and visit the Help Center for assistance.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,21,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1861864260860522839,tweet_id:1861864260860522839,negativo
2024-11-27T18:00:02.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,2,116,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1861832367813566923,tweet_id:1861832367813566923,negativo
2024-11-27T16:00:02.000Z,Make your Phone lock screen much more stylish and nostalgic with this  collection of 10 Wallpapers inspired by the iPod and Walkman!https://juliotrois.com.br#notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #wallpapers #iPhone16,0,0,2,156,"['#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#wallpapers', '#iPhone16']",https://x.com/julio_trois/status/1861802169340739865,tweet_id:1861802169340739865,positivo
2024-11-27T16:00:02.000Z,"How to Change Notion Workspace Name

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,5,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1861802167650431300,tweet_id:1861802167650431300,positivo
2024-11-27T15:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,47,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861787061919097156,tweet_id:1861787061919097156,positivo
2024-11-27T14:00:03.000Z,Get to know my BoardGame Print & Play!https://juliotrois.com.br#boardgames #notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,45,"['#boardgames', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861771973023445365,tweet_id:1861771973023445365,neutral
2024-11-27T00:50:47.000Z,Black Friday Promo! 50% Off!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers #boardgames #IOSIcons #Icons,0,0,2,157,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers', '#boardgames', '#IOSIcons', '#Icons']",https://x.com/julio_trois/status/1861573349102756226,tweet_id:1861573349102756226,negativo
2024-11-26T18:00:00.000Z, NordPass - Promo Black Fridayhttps://go.nordpass.io/SH6HS#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,83,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861469974306398466,tweet_id:1861469974306398466,negativo
2024-11-26T16:00:02.000Z,Meet my Wallpapers Collectionhttps://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers,0,0,2,82,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers']",https://x.com/julio_trois/status/1861439780015276224,tweet_id:1861439780015276224,neutral
2024-11-26T16:00:01.000Z,"How to Highlight on Notion

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #productivity",0,0,0,7,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#productivity']",https://x.com/thenotionbase/status/1861439778979193241,tweet_id:1861439778979193241,positivo
2024-11-26T15:00:30.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,41,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861424799756513286,tweet_id:1861424799756513286,positivo
2024-11-26T14:00:03.000Z,Get to know my BoardGame Print & Play!https://juliotrois.com.br#boardgames #notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,77,"['#boardgames', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861409586235707636,tweet_id:1861409586235707636,neutral
2024-11-25T18:00:02.000Z, NordVPN - Promo Black Fridayhttps://go.nordvpn.net/SH52i#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,65,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861107592334057544,tweet_id:1861107592334057544,negativo
2024-11-25T16:00:02.000Z,"How to Move Notion Page Between Accounts

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,5,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1861077393655415209,tweet_id:1861077393655415209,positivo
2024-11-25T16:00:00.000Z,Meet my Wallpapers Collectionhttps://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers,0,0,2,93,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers']",https://x.com/julio_trois/status/1861077385707225343,tweet_id:1861077385707225343,neutral
2024-11-25T15:00:02.000Z,Become a Member and receive Notion Premium Template and Wallpapers!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,44,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861062292638736808,tweet_id:1861062292638736808,neutral
2024-11-25T14:00:02.000Z,Get to know my BoardGame Print & Play!https://juliotrois.com.br#boardgames #notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,47,"['#boardgames', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1861047196566884690,tweet_id:1861047196566884690,neutral
2024-11-24T16:00:00.000Z,"How to Sync Notion Calendar with Google Calendar

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,3,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1860714998965694519,tweet_id:1860714998965694519,positivo
2024-11-23T17:41:26.000Z,"Student's notepad Template | Notion Marketplace

Explore 11 free templates by Animehub, including a preview for a Student's dashboard.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,45,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1860378135511838757,tweet_id:1860378135511838757,positivo
2024-11-23T16:00:01.000Z,"How to Share Notion Page

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,1,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1860352614006661305,tweet_id:1860352614006661305,positivo
2024-11-23T01:46:29.000Z,"Weekly planner Template | Notion Marketplace

Explore 10 free templates for a Student's dashboard from Animehub. Get the template now!#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,49,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1860137813838004311,tweet_id:1860137813838004311,positivo
2024-11-22T17:00:01.000Z,Special Offer! Bundle!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #wallpapers #poster #posterdesign #posters,0,0,2,81,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#wallpapers', '#poster', '#posterdesign', '#posters']",https://x.com/julio_trois/status/1860005327560933562,tweet_id:1860005327560933562,positivo
2024-11-22T16:34:18.000Z,"5/5  Notion Forms
All the above solutions can be made and integrated in to your existing Notion workspace or Life OS setup for free: and this is my full guide on how to do it! See you there  https://youtu.be/wFinIIzXwys #notion #notionforms #clientmanagement #notionapp",0,0,0,69,"['#notion', '#notionforms', '#clientmanagement', '#notionapp']",https://x.com/bettercreating/status/1859998854055363046,tweet_id:1859998854055363046,positivo
2024-11-22T16:34:17.000Z,"4/5  Notion Forms
Internal forms in  open up a bunch of new options including selecting options for Database Relations: this has been fab for creating a prompted idea generator in my Content OS to link ideas to Channels. What to know how to do all this? ... #notionapp",1,0,0,78,['#notionapp'],https://x.com/bettercreating/status/1859998850028830847,tweet_id:1859998850028830847,positivo
2024-11-22T16:00:02.000Z,"How to Delete Notion Account

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,4,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1859990232277627147,tweet_id:1859990232277627147,positivo
2024-11-22T16:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,29,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859990222244806875,tweet_id:1859990222244806875,positivo
2024-11-22T15:00:03.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,24,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859975136029311407,tweet_id:1859975136029311407,positivo
2024-11-22T14:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,65,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859960031594287252,tweet_id:1859960031594287252,positivo
2024-11-21T18:22:00.000Z,NORDLOCKER NordLocker - Promo Black Fridayhttps://go.nordlocker.net/SH6Sj#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,175,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859663568603414727,tweet_id:1859663568603414727,negativo
2024-11-21T17:30:00.000Z,"How to Backup Notion

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,2,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1859650484434276755,tweet_id:1859650484434276755,positivo
2024-11-21T17:16:42.000Z,"Reading list Template | Notion Marketplace

Explore 12 free templates by Sarah Shariq Saleem for design inspiration. Get your template now!#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",1,0,1,41,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1859647136352149644,tweet_id:1859647136352149644,positivo
2024-11-21T16:00:00.000Z,Meet my Wallpapers Collection inspired by https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp #wallpaper #Wallpapers,0,0,1,45,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#wallpaper', '#Wallpapers']",https://x.com/julio_trois/status/1859627835507273828,tweet_id:1859627835507273828,neutral
2024-11-21T15:00:03.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,1,16,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859612748570939593,tweet_id:1859612748570939593,positivo
2024-11-21T14:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,1,0,2,67,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859597637441257839,tweet_id:1859597637441257839,positivo
2024-11-21T11:02:00.000Z,"How to Duplicate Notion Template

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,10,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1859552839707631789,tweet_id:1859552839707631789,positivo
2024-11-21T11:01:00.000Z,"How to Change Notion Font

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,3,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1859552588322177331,tweet_id:1859552588322177331,positivo
2024-11-21T11:00:00.000Z,"How to Make Notion Dark Mode

Download your Notion Starter Pack for free: https://notionbase.gumroad.com/l/starter-pack#notion #notionapp #notiontips #notiontemplate #lifeorganizer",0,0,0,2,"['#notion', '#notionapp', '#notiontips', '#notiontemplate', '#lifeorganizer']",https://x.com/thenotionbase/status/1859552338056446345,tweet_id:1859552338056446345,positivo
2024-11-20T16:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,3,40,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859265450078527558,tweet_id:1859265450078527558,positivo
2024-11-20T15:00:01.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,53,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859250350345089398,tweet_id:1859250350345089398,positivo
2024-11-20T14:00:02.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,1,0,3,66,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1859235253467922884,tweet_id:1859235253467922884,positivo
2024-11-19T18:00:01.000Z, NordPass - Promo Black Fridayhttps://go.nordpass.io/SH6HS#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,80,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1858933263026544667,tweet_id:1858933263026544667,negativo
2024-11-19T17:16:47.000Z,"Weekly Preview Template | Notion Marketplace

Browse templates by Pietro, find related content, and visit the Help Center for assistance.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,20,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1858922381097517393,tweet_id:1858922381097517393,negativo
2024-11-19T16:00:00.000Z,Get to know my custom icon pack for iPhone and iPad!https://juliotrois.com.br#illustration #design #designer #DesignInspiration #notion #notiontwt#notiontemplate #builtwithnotion #notiontemplates #notionapp #IOSIcons#icon #icondesign #Illustrator,0,0,2,73,"['#illustration', '#design', '#designer', '#DesignInspiration', '#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp', '#IOSIcons', '#icon', '#icondesign', '#Illustrator']",https://x.com/julio_trois/status/1858903058765541443,tweet_id:1858903058765541443,neutral
2024-11-19T15:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,0,0,2,52,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1858887959274987685,tweet_id:1858887959274987685,positivo
2024-11-19T14:00:00.000Z,Meet my Template for Dark and Light Mode Available!https://juliotrois.com.br#notion #notiontwt #notiontemplate #builtwithnotion #notiontemplates #notionapp,1,0,4,59,"['#notion', '#notiontwt', '#notiontemplate', '#builtwithnotion', '#notiontemplates', '#notionapp']",https://x.com/julio_trois/status/1858872858564252075,tweet_id:1858872858564252075,positivo
2024-11-19T01:16:45.000Z,"habit tracker Template | Notion Marketplace

Browse free templates by Mabel, including a To-Do List and more, with previews available for easy selection.#notiontemplate #notiontemplates #notiontwt #notion #buildwithnotion #notiontemplateideas #notionapp",0,0,0,36,"['#notiontemplate', '#notiontemplates', '#notiontwt', '#notion', '#buildwithnotion', '#notiontemplateideas', '#notionapp']",https://x.com/notiontemplate_/status/1858680780106404163,tweet_id:1858680780106404163,positivo
